step,alive_ratio,c_mean,c_variance,p_mean_serial,p_variance,pc_serial,pc_env,robustness_mean,robustness_variance,energy_mean,energy_variance,birth_rate,death_rate,mutation_events
595,0.995625,1.076585059635907,0.07197528105738817,0.9861971921775915,8.980394794317862e-07,1.0617251629532765,1.0617251629532765,0.9861971921775915,8.980394794317862e-07,13.507694673252463,74.82757007437431,0.0,0.000625,0
596,0.993125,1.079295154185022,0.07426608594882772,0.9707709455104794,2.3573601716891048e-05,1.0477483773130725,1.0477483773130725,0.9707709455104794,2.3573601716891048e-05,13.391331503917474,75.29851913445161,0.0,0.0025,0
597,0.99,1.08270202020202,0.07838764858177735,0.9639469890442333,4.5388474554561676e-05,1.043667352405846,1.043667352405846,0.9639469890442333,4.5388474554561676e-05,13.318156586431845,76.38786559567157,0.0,0.003125,0
598,0.98875,1.086599241466498,0.08289248035340692,0.9743943583070724,1.7097775190333652e-05,1.0587761706257,1.0587761706257,0.9743943583070724,1.7097775190333652e-05,13.321565791256248,77.99644788393645,0.0,0.00125,0
599,0.9925,1.0900503778337531,0.0857196448172376,0.9837292833364164,2.8367533692524038e-06,1.072314476986988,1.072314476986988,0.9837292833364164,2.8367533692524038e-06,13.172562988852176,77.06994984726812,0.00375,0.0,0
600,0.995625,1.0897677338355305,0.08798695170214635,0.9815965236071175,5.232007412046767e-06,1.0697122190721633,1.0697122190721633,0.9815965236071175,5.232007412046767e-06,13.226696114257997,76.64557760369455,0.003125,0.0,0
601,0.99625,1.0934755332496864,0.09101138365482857,0.9773412027210553,1.2197265210768879e-05,1.0686986928122957,1.0686986928122957,0.9773412027210553,1.2197265210768879e-05,13.232315696986065,77.26411563067255,0.000625,0.0,0
602,0.988125,1.0936116382036685,0.09117361008593108,0.9682612585994447,3.602563937072483e-05,1.0589017812260846,1.0589017812260846,0.9682612585994447,3.602563937072483e-05,13.2126119692834,76.83657422999254,0.0,0.008125,0
603,0.99375,1.0943396226415094,0.09172896641746767,0.9700475498248705,3.049261862436132e-05,1.0615614696196696,1.0615614696196696,0.9700475498248705,3.049261862436132e-05,13.004214137820101,76.30731983688918,0.005625,0.0,0
604,0.995625,1.0973006905210294,0.09536622283065939,0.9890263201354963,7.508888488499972e-08,1.0852592640281529,1.0852592640281529,0.9890263201354963,7.508888488499972e-08,13.294380557873726,76.21955954042993,0.001875,0.0,0
605,0.99,1.095959595959596,0.09432710947862462,0.9640170446132563,5.301814571105731e-05,1.0565237307125082,1.0565237307125082,0.9640170446132563,5.301814571105731e-05,13.262792852379114,76.26418664171536,0.0,0.005625,0
606,0.9925,1.0925692695214106,0.0902974290808266,0.9789341382632919,9.26291977071284e-06,1.0695533563518964,1.0695533563518964,0.9789341382632919,9.26291977071284e-06,13.165948097132391,76.17789787343366,0.0025,0.0,0
607,0.986875,1.09119696010133,0.09174644569056903,0.9469542333538435,0.00014277226440370102,1.0333135807907996,1.0333135807907996,0.9469542333538435,0.00014277226440370102,12.89316799934071,78.5041794618168,0.0,0.005625,0
608,0.99375,1.0918238993710692,0.09219730232190182,0.962443373015393,5.8730694414814356e-05,1.0508186764495109,1.0508186764495109,0.962443373015393,5.8730694414814356e-05,12.739012758769126,78.09302981042379,0.006875,0.0,0
609,0.98625,1.0925221799746514,0.09410124317091312,0.9651896863384564,4.852877686407975e-05,1.0544911402075403,1.0544911402075403,0.9651896863384564,4.852877686407975e-05,12.691869719439197,77.76184833022756,0.0,0.0075,0
610,0.9925,1.0957178841309825,0.09537209169527121,0.9843287974024163,2.554901326558629e-06,1.07854666717897,1.07854666717897,0.9843287974024163,2.554901326558629e-06,12.808090460396471,76.74378894751425,0.00625,0.0,0
611,0.99,1.0991161616161615,0.09939315822365062,0.9478518000834535,0.00014615960662044662,1.0417992322886946,1.0417992322886946,0.9478518000834535,0.00014615960662044662,12.586963113874727,77.41172602154008,0.0,0.0025,0
612,0.993125,1.0994336060415355,0.09835713671833694,0.9721471117085857,2.5934915479979848e-05,1.0688112046286338,1.0688112046286338,0.9721471117085857,2.5934915479979848e-05,12.680550005934041,75.91782189465712,0.003125,0.0,0
613,0.99125,1.1015132408575032,0.10003554112354476,0.958486794537381,8.187664597430413e-05,1.0557858953699903,1.0557858953699903,0.958486794537381,8.187664597430413e-05,12.544116786122597,77.8546904105725,0.0,0.001875,0
614,0.990625,1.098422712933754,0.09756849008349175,0.9770408901605877,1.3580661259303243e-05,1.0732039052174027,1.0732039052174027,0.9770408901605877,1.3580661259303243e-05,12.808974477001517,79.0164222024331,0.0,0.000625,0
615,0.986875,1.0987967067764408,0.09536903973582977,0.9780263011688651,1.1324769523658954e-05,1.0746520788650924,1.0746520788650924,0.9780263011688651,1.1324769523658954e-05,12.855221585244651,81.54207753844518,0.0,0.00375,0
616,0.99625,1.1003764115432872,0.09657451327043541,0.9842330823647045,2.6525738357392555e-06,1.0830268672946621,1.0830268672946621,0.9842330823647045,2.6525738357392555e-06,12.89016626781954,80.56612587827483,0.009375,0.0,0
617,0.99125,1.1034047919293821,0.10027844522293905,0.9719124077237048,2.6946314845951274e-05,1.0724128080179594,1.0724128080179594,0.9719124077237048,2.6946314845951274e-05,12.943260906319662,80.04114149114574,0.0,0.005,0
618,0.994375,1.1068510370835951,0.1029763191048327,0.9866079106805558,9.671494075820027e-07,1.0920279891316522,1.0920279891316522,0.9866079106805558,9.671494075820027e-07,12.930210507359602,82.3422134053968,0.003125,0.0,0
619,0.990625,1.1110410094637224,0.10880554090497471,0.9743653421029081,2.1546046817622844e-05,1.0825598532764804,1.0825598532764804,0.9743653421029081,2.1546046817622844e-05,13.01297051470742,85.1178102079117,0.0,0.00375,0
620,0.989375,1.1162349968414402,0.11409523725911243,0.94724459616565,0.00016739337745571924,1.0573475688090357,1.0573475688090357,0.94724459616565,0.00016739337745571924,12.778924588452432,86.13205547316595,0.0,0.00125,0
621,0.99,1.115530303030303,0.11228406221303948,0.9568420089922256,9.920459547051283e-05,1.0673862562432213,1.0673862562432213,0.9568420089922256,9.920459547051283e-05,12.609516649260435,86.6746615628993,0.000625,0.0,0
622,0.990625,1.109148264984227,0.10859138811213168,0.9555898196994037,0.00010451775502226079,1.0598907905561838,1.0598907905561838,0.9555898196994037,0.00010451775502226079,12.519679314971762,87.04841034960752,0.000625,0.0,0
623,0.99125,1.1122320302648172,0.11224634212664725,0.9623768658176072,6.923525684223582e-05,1.0703863753482088,1.0703863753482088,0.9623768658176072,6.923525684223582e-05,12.395956426354727,86.28132291849056,0.000625,0.0,0
624,0.99375,1.1138364779874215,0.11345635061904197,0.985682981273425,1.7043304431676608e-06,1.0978896602737331,1.0978896602737331,0.985682981273425,1.7043304431676608e-06,12.425777434084502,84.62046337843735,0.0025,0.0,0
625,0.98875,1.1106194690265487,0.10849658212411754,0.9613115559997276,7.239348432544007e-05,1.0676513298935029,1.0676513298935029,0.9613115559997276,7.239348432544007e-05,12.441083490221452,84.11967289981047,0.0,0.005,0
626,0.994375,1.1131363922061597,0.11165018818534965,0.9889623784313847,9.701539978210103e-08,1.1008500139547344,1.1008500139547344,0.9889623784313847,9.701539978210103e-08,12.432583573944633,83.1149331147387,0.005625,0.0,0
627,0.990625,1.1085173501577288,0.10935963140244204,0.970012773131994,3.5553071964946694e-05,1.075275988891428,1.075275988891428,0.970012773131994,3.5553071964946694e-05,12.424656629828938,84.7745030393517,0.0,0.00375,0
628,0.994375,1.1018227529855438,0.10025437713157884,0.9719898995377588,2.67862637603044e-05,1.0709605869828356,1.0709605869828356,0.9719898995377588,2.67862637603044e-05,12.49488479717076,84.92047350109642,0.00375,0.0,0
629,0.99625,1.102258469259724,0.10183931587871078,0.9806625872460715,7.3080531661293005e-06,1.080943642278135,1.080943642278135,0.9806625872460715,7.3080531661293005e-06,12.674447745559407,85.98814212956894,0.001875,0.0,0
630,0.99125,1.0926860025220682,0.09292254579398235,0.9765833531769318,1.4009360642877975e-05,1.0670989603124987,1.0670989603124987,0.9765833531769318,1.4009360642877975e-05,12.844757930805443,87.2506630095474,0.0,0.005,0
631,0.995625,1.0947897049591966,0.09459306625936055,0.9859412382674607,1.300124696345918e-06,1.0793983173499382,1.0793983173499382,0.9859412382674607,1.300124696345918e-06,12.87985321916879,87.65536037834912,0.004375,0.0,0
632,0.993125,1.0962869729389553,0.09582636446843285,0.9870451323771475,6.961656068660862e-07,1.0820847203278734,1.0820847203278734,0.9870451323771475,6.961656068660862e-07,13.023922728691389,87.3913267292436,0.0,0.0025,0
633,0.99125,1.0939470365699875,0.0926871951772206,0.9679231410790191,3.774867502389614e-05,1.0588566518109068,1.0588566518109068,0.9679231410790191,3.774867502389614e-05,12.994408481631348,87.79371914472232,0.0,0.001875,0
634,0.9975,1.0964912280701755,0.09595260080024623,0.9789455275067205,9.752646306849752e-06,1.0734051836696497,1.0734051836696497,0.9789455275067205,9.752646306849752e-06,12.90307568925125,88.27456908273204,0.00625,0.0,0
635,0.99,1.1022727272727273,0.10191402662993572,0.9513989186070035,0.00012498410354018177,1.0487010807372652,1.0487010807372652,0.9513989186070035,0.00012498410354018177,12.852338482333412,89.47260379663453,0.0,0.0075,0
636,0.994375,1.1024512884978002,0.10703987427709528,0.986127915962392,1.3204328504859884e-06,1.0871579915763894,1.0871579915763894,0.986127915962392,1.3204328504859884e-06,12.959975213854344,90.48708414070362,0.004375,0.0,0
637,0.994375,1.098051539912005,0.10100814567801836,0.9651933511345804,5.1552193196582725e-05,1.0598320455261545,1.0598320455261545,0.9651933511345804,5.1552193196582725e-05,12.984159982324583,92.36726434947427,0.0,0.0,0
638,0.99125,1.0958385876418664,0.09800285919195229,0.9781563114766736,1.1447733819108791e-05,1.0719014308615755,1.0719014308615755,0.9781563114766736,1.1447733819108791e-05,13.109122845250306,90.78492819153529,0.0,0.003125,0
639,0.995,1.0942211055276383,0.09413745865003409,0.9889669089456353,8.391304816219913e-08,1.0821484644367443,1.0821484644367443,0.9889669089456353,8.391304816219913e-08,13.255371315142014,92.04272640051728,0.00375,0.0,0
640,0.994375,1.0967944688874922,0.09748186787638352,0.9775646443228391,1.2531116337797036e-05,1.0721874948732586,1.0721874948732586,0.9775646443228391,1.2531116337797036e-05,13.242661447500346,91.84935889141047,0.0,0.000625,0
641,0.99375,1.0962264150943397,0.09702978521419248,0.982112209025285,5.023603231573934e-06,1.076617346120171,1.076617346120171,0.982112209025285,5.023603231573934e-06,13.38115849653687,91.49693002213537,0.0,0.000625,0
642,0.989375,1.0922299431459255,0.09004070012678135,0.9799956283635776,7.554232357649641e-06,1.0703805694508057,1.0703805694508057,0.9799956283635776,7.554232357649641e-06,13.353083305855932,91.85651851179229,0.0,0.004375,0
643,0.9925,1.0900503778337531,0.08949798234872376,0.9757938159617149,1.520109867723998e-05,1.063664417776907,1.063664417776907,0.9757938159617149,1.520109867723998e-05,13.343106325976226,89.40643765359553,0.003125,0.0,0
644,0.985,1.0856598984771573,0.08339842240202014,0.9592739871676004,6.680095293322529e-05,1.0414452995201549,1.0414452995201549,0.9592739871676004,6.680095293322529e-05,13.210697229741205,90.79790331583962,0.0,0.0075,0
645,0.988125,1.084123972169513,0.08210721802748562,0.9566376680508041,7.775641707862013e-05,1.0371138286142179,1.0371138286142179,0.9566376680508041,7.775641707862013e-05,13.06678575477554,87.73460221880418,0.003125,0.0,0
646,0.989375,1.0846493998736577,0.08127415061082115,0.9896189927155089,1.0028598325677057e-08,1.0733896465524504,1.0733896465524504,0.9896189927155089,1.0028598325677057e-08,13.152140510110517,86.76209207560062,0.00125,0.0,0
647,0.994375,1.083595223130107,0.08037827487347315,0.977349747886359,1.0954760292620464e-05,1.059051518137073,1.059051518137073,0.977349747886359,1.0954760292620464e-05,13.165536945688794,86.536763271628,0.005,0.0,0
648,0.9925,1.0850125944584383,0.08156379077336955,0.9628222914272165,5.117448938138766e-05,1.0446743124238629,1.0446743124238629,0.9628222914272165,5.117448938138766e-05,13.126939313837608,88.28685900241267,0.0,0.001875,0
649,0.993125,1.0855884203901824,0.08078034916736009,0.9689009325389085,3.0514189789751636e-05,1.0518276328694884,1.0518276328694884,0.9689009325389085,3.0514189789751636e-05,12.959131007424501,87.28988299958559,0.000625,0.0,0
650,0.985625,1.0818008877615726,0.07764596415900897,0.9572431475315821,7.119156654894117e-05,1.0355464868033475,1.0355464868033475,0.9572431475315821,7.119156654894117e-05,12.826153890383877,84.86766692439211,0.0,0.0075,0
651,0.995,1.0835427135678393,0.07781960998459635,0.9836844627061131,2.6437329625796167e-06,1.0658641320151037,1.0658641320151037,0.9836844627061131,2.6437329625796167e-06,12.970661173143622,85.74095114130016,0.009375,0.0,0
652,0.993125,1.0862177470106986,0.08004290035212984,0.9850175330395723,1.6841388081502171e-06,1.0699435255042806,1.0699435255042806,0.9850175330395723,1.6841388081502171e-06,13.207040852066257,86.53729158503786,0.0,0.001875,0
653,0.9925,1.0900503778337531,0.08697909066106634,0.9674693341039079,3.715949287486094e-05,1.0545903131825343,1.0545903131825343,0.9674693341039079,3.715949287486094e-05,13.146935222870258,86.72146245473836,0.0,0.000625,0
654,0.99625,1.0915934755332497,0.08822293135015404,0.9807940913482915,6.274699669660054e-06,1.070628430957357,1.070628430957357,0.9807940913482915,6.274699669660054e-06,13.03993351234935,83.18869239707122,0.00375,0.0,0
655,0.9925,1.0906801007556675,0.08623555761409564,0.9586445162538082,7.127194446050991e-05,1.0455744975765717,1.0455744975765717,0.9586445162538082,7.127194446050991e-05,12.830737563296646,79.57813381553628,0.0,0.00375,0
656,0.991875,1.091997479521109,0.08731466161935607,0.9861858885830097,1.0651987648355099e-06,1.0769125046719317,1.0769125046719317,0.9861858885830097,1.0651987648355099e-06,12.93182688232844,75.95268158276164,0.0,0.000625,0
657,0.9925,1.0963476070528968,0.09336197488722091,0.9810940991263568,6.160687752268547e-06,1.0756201678708988,1.0756201678708988,0.9810940991263568,6.160687752268547e-06,12.76708185518595,73.3040616230666,0.000625,0.0,0
658,0.99125,1.096469104665826,0.09346798675039636,0.9752080997263436,1.7010537261920877e-05,1.0692855519698055,1.0692855519698055,0.9752080997263436,1.7010537261920877e-05,12.684054333559294,71.6376646553179,0.0,0.00125,0
659,0.9875,1.090506329113924,0.08990987021310688,0.9716538434998561,2.5447268815418112e-05,1.0595946660444633,1.0595946660444633,0.9716538434998561,2.5447268815418112e-05,12.793250090824708,74.31636017150414,0.0,0.00375,0
660,0.99375,1.0918238993710692,0.09219730232190182,0.9856565386273783,1.459099632213764e-06,1.0761633654447351,1.0761633654447351,0.9856565386273783,1.459099632213764e-06,12.847899976009726,73.8401998240537,0.00625,0.0,0
661,0.991875,1.090107120352867,0.08954926388754884,0.9498122279855867,0.00012170587054228157,1.0353970727253088,1.0353970727253088,0.9498122279855867,0.00012170587054228157,12.740255589727358,74.7589890970755,0.0,0.001875,0
662,0.995625,1.0878844946641557,0.08894925972819723,0.9824058207805574,4.3344944221868725e-06,1.0687440598949818,1.0687440598949818,0.9824058207805574,4.3344944221868725e-06,12.802789606021943,74.98224777841476,0.00375,0.0,0
663,0.985625,1.0805326569435638,0.08292476383523613,0.9486072871500631,0.00012169037531144157,1.025001152380284,1.025001152380284,0.9486072871500631,0.00012169037531144157,12.602967520735517,74.25930352328145,0.0,0.01,0
664,0.990625,1.0763406940063092,0.0780837703629253,0.9811742010348712,5.250121047283604e-06,1.0560777204829592,1.0560777204829592,0.9811742010348712,5.250121047283604e-06,12.513371693739314,73.51724955198242,0.005,0.0,0
665,0.99125,1.0769230769230769,0.07857212144727908,0.9801845165184823,6.5271336517665275e-06,1.0555833254814424,1.0555833254814424,0.9801845165184823,6.5271336517665275e-06,12.792691552168339,74.71909869589742,0.000625,0.0,0
666,0.988125,1.0790638836179633,0.08419798516619519,0.9540342174838256,9.35376409928451e-05,1.0294638678225214,1.0294638678225214,0.9540342174838256,9.35376409928451e-05,12.670388897731153,75.64854355773572,0.0,0.003125,0
667,0.99625,1.082810539523212,0.08850000550999751,0.9896182046135128,1.1002710890106359e-08,1.0715690220595502,1.0715690220595502,0.9896182046135128,1.1002710890106359e-08,12.736102945999402,74.45887875296307,0.008125,0.0,0
668,0.994375,1.082338152105594,0.08812929105855888,0.9627841928742347,5.57232936665194e-05,1.0420580641919748,1.0420580641919748,0.9627841928742347,5.57232936665194e-05,12.605933045920303,73.37184452450983,0.0,0.001875,0
669,0.995,1.079145728643216,0.08167565212999672,0.960215454226192,6.221776141266257e-05,1.0362124060054005,1.0362124060054005,0.960215454226192,6.221776141266257e-05,12.543738372461103,72.27805482725338,0.000625,0.0,0
670,0.99125,1.0825977301387137,0.08460258345008101,0.9779756896187397,1.043685757085086e-05,1.0587542617120909,1.0587542617120909,0.9779756896187397,1.043685757085086e-05,12.594154770069478,71.36812166024743,0.0,0.00375,0
671,0.988125,1.0866540164452878,0.08926527498228688,0.9645304730702075,4.9039013491189634e-05,1.0481109125456145,1.0481109125456145,0.9645304730702075,4.9039013491189634e-05,12.593684343921055,72.45434351790466,0.0,0.003125,0
672,0.98875,1.0916561314791404,0.09463328756986387,0.9873606204661771,5.53192012254267e-07,1.0778582753129506,1.0778582753129506,0.9873606204661771,5.53192012254267e-07,12.63548434348985,70.04461183251728,0.000625,0.0,0
673,0.99,1.0921717171717171,0.09630235435159679,0.9835734482500829,3.334349125719161e-06,1.0742311019398,1.0742311019398,0.9835734482500829,3.334349125719161e-06,12.67365656773626,69.40252840051771,0.00125,0.0,0
674,0.9925,1.0944584382871536,0.09813050016179278,0.9845896074150021,2.398076442381943e-06,1.077592404085185,1.077592404085185,0.9845896074150021,2.398076442381943e-06,12.684977770647096,67.95102010499713,0.0025,0.0,0
675,0.995625,1.0922787193973635,0.0950627923719947,0.9853588787052467,1.7162852087203756e-06,1.076286534178989,1.076286534178989,0.9853588787052467,1.7162852087203756e-06,12.836397215628983,69.76233263892398,0.003125,0.0,0
676,0.99125,1.0901639344262295,0.09464473983420503,0.9674909980607445,4.034830901909533e-05,1.0547237929678608,1.0547237929678608,0.9674909980607445,4.034830901909533e-05,12.874981893985236,69.31217221318087,0.0,0.004375,0
677,0.99125,1.083858764186633,0.08943681233491664,0.9681082934247396,3.648632828777387e-05,1.0492926585101685,1.0492926585101685,0.9681082934247396,3.648632828777387e-05,12.978173018180474,69.95415149820731,0.0,0.0,0
678,0.99375,1.0836477987421385,0.08922946085993434,0.9567676318453548,8.391788766258341e-05,1.0367991381569475,1.0367991381569475,0.9567676318453548,8.391788766258341e-05,12.664030230990186,71.9676613720187,0.0025,0.0,0
679,0.995625,1.0853735091023227,0.08938430807412688,0.9787749476304451,9.560477843653167e-06,1.0623363995310984,1.0623363995310984,0.9787749476304451,9.560477843653167e-06,12.76674352192733,70.44228065384563,0.001875,0.0,0
680,0.99375,1.089308176100629,0.09139511886396898,0.9814248310183541,5.663786177130675e-06,1.0690740926564712,1.0690740926564712,0.9814248310183541,5.663786177130675e-06,12.811218012998708,68.59259442331317,0.0,0.001875,0
681,0.9925,1.0900503778337531,0.09075742819255246,0.9359568563223171,0.00022308493793919283,1.0202401248702335,1.0202401248702335,0.9359568563223171,0.00022308493793919283,12.454467795092704,70.34545216416211,0.0,0.00125,0
682,0.99375,1.0867924528301887,0.08429096950278864,0.9841043710215245,2.4805507177477737e-06,1.0695172032233926,1.0695172032233926,0.9841043710215245,2.4805507177477737e-06,12.634545495740381,70.5261185385472,0.00125,0.0,0
683,0.994375,1.0905091137649277,0.08734549818846664,0.962341202518361,5.618863943336632e-05,1.0494418518977726,1.0494418518977726,0.962341202518361,5.618863943336632e-05,12.471245120698429,70.48790194696846,0.000625,0.0,0
684,0.991875,1.093887838689351,0.09011387021757196,0.9692967210340313,3.227931590481675e-05,1.0603018952205912,1.0603018952205912,0.9692967210340313,3.227931590481675e-05,12.542458622110349,71.48380010150416,0.0,0.0025,0
685,0.984375,1.0882539682539683,0.08300488788107836,0.9465899774947646,0.0001320757757922142,1.030130299318112,1.030130299318112,0.9465899774947646,0.0001320757757922142,12.252810354411139,72.3879055685328,0.0,0.0075,0
686,0.994375,1.0911376492771843,0.08534572021043893,0.9820624588911321,4.516423311334051e-06,1.0715653228378412,1.0715653228378412,0.9820624588911321,4.516423311334051e-06,12.266570087263398,70.76352932981436,0.01,0.0,0
687,0.993125,1.0943989930774072,0.08926378290647512,0.9803687824497963,6.9133143357461415e-06,1.0729146083575807,1.0729146083575807,0.9803687824497963,6.9133143357461415e-06,12.300878905370164,71.87053587670042,0.0,0.00125,0
688,0.994375,1.092394720301697,0.08762914903560685,0.985355936436909,1.5837466888572036e-06,1.0763976225816139,1.0763976225816139,0.985355936436909,1.5837466888572036e-06,12.41062439710143,68.99950832856277,0.00125,0.0,0
689,0.990625,1.0958990536277602,0.09048791410005075,0.9833045329943337,3.377623377081728e-06,1.077602507136377,1.077602507136377,0.9833045329943337,3.377623377081728e-06,12.60185174478442,69.69620043051273,0.0,0.00375,0
690,0.9925,1.0938287153652393,0.08880322506963434,0.9741876487665149,1.8557650991848168e-05,1.06559442437496,1.06559442437496,0.9741876487665149,1.8557650991848168e-05,12.636745249068545,70.82364719909965,0.001875,0.0,0
691,0.9925,1.0938287153652393,0.08880322506963435,0.961782039441406,5.909916458778615e-05,1.052024812663553,1.052024812663553,0.961782039441406,5.909916458778615e-05,12.536429713415382,70.58542120440606,0.0,0.0,0
692,0.99,1.0946969696969697,0.0895173324150597,0.9587416125159794,7.29881643055437e-05,1.049531537943629,1.049531537943629,0.9587416125159794,7.29881643055437e-05,12.450163125725844,72.73286610513284,0.0,0.0025,0
693,0.99,1.091540404040404,0.0869486372564024,0.9666779797811882,3.969314244656503e-05,1.0551680726273196,1.0551680726273196,0.9666779797811882,3.969314244656503e-05,12.53224344407446,71.87282216417299,0.0,0.0,0
694,0.99125,1.085750315258512,0.08218030083533566,0.949192009043635,0.00011609091307829796,1.030585523059987,1.030585523059987,0.949192009043635,0.00011609091307829796,12.23892816379913,72.88472027621037,0.00125,0.0,0
695,0.996875,1.084639498432602,0.0799834907282751,0.9871555286225655,5.500886177353751e-07,1.0707078774401495,1.0707078774401495,0.9871555286225655,5.500886177353751e-07,12.380482735835963,72.4445561196205,0.005625,0.0,0
696,0.99625,1.0846925972396486,0.08002917150103353,0.9883523234139205,1.8466258429682993e-07,1.0720584486716866,1.0720584486716866,0.9883523234139205,1.8466258429682993e-07,12.582182260024489,71.076752876884,0.0,0.000625,0
697,0.994375,1.086737900691389,0.08172857932406553,0.9795288600424124,7.5877366852773976e-06,1.0644911370291206,1.0644911370291206,0.9795288600424124,7.5877366852773976e-06,12.581727577252494,72.109290759883,0.0,0.001875,0
698,0.993125,1.0868470736312146,0.08182196591497319,0.9715292124280486,2.3632183842288615e-05,1.0559036814746632,1.0559036814746632,0.9715292124280486,2.3632183842288615e-05,12.596052605826229,73.33348472811319,0.0,0.00125,0
699,0.9925,1.0919395465994963,0.08852444974589016,0.9596366039941727,6.844894099997005e-05,1.0478651582656773,1.0478651582656773,0.9596366039941727,6.844894099997005e-05,12.49497143420139,73.29024102827354,0.0,0.000625,0
700,0.996875,1.0934169278996866,0.08845196096736471,0.9839908113787806,2.6715761123860744e-06,1.0759122100593064,1.0759122100593064,0.9839908113787806,2.6715761123860744e-06,12.51553383610384,70.9505779196095,0.004375,0.0,0
701,0.99125,1.0996216897856241,0.09600237894947754,0.9601864718884991,7.057032965370251e-05,1.055841870727328,1.055841870727328,0.9601864718884991,7.057032965370251e-05,12.401934964902804,71.5314853429403,0.0,0.005625,0
702,0.98875,1.1005056890012643,0.09798963049860873,0.9436046095161136,0.00017415871219592346,1.0384422409402996,1.0384422409402996,0.9436046095161136,0.00017415871219592346,12.250637327739918,73.70724810777931,0.0,0.0025,0
703,0.991875,1.1001890359168243,0.09771262967184938,0.9792772020204811,9.281802512245205e-06,1.0773900407862382,1.0773900407862382,0.9792772020204811,9.281802512245205e-06,12.215211003970209,73.05608708572294,0.003125,0.0,0
704,0.99,1.1029040404040404,0.09862793018569532,0.9735624826579207,2.1907706382496772e-05,1.0737459957092093,1.0737459957092093,0.9735624826579207,2.1907706382496772e-05,12.222503843421713,72.2430703188193,0.0,0.001875,0
705,0.995,1.1061557788944723,0.10116813653695615,0.9810773177021531,6.5826691080350585e-06,1.0852243445185248,1.0852243445185248,0.9810773177021531,6.5826691080350585e-06,12.393004355367658,72.30640785781165,0.005,0.0,0
706,0.9925,1.1051637279596978,0.10166099334428869,0.9835961258960917,3.413395992562814e-06,1.0870347613020408,1.0870347613020408,0.9835961258960917,3.413395992562814e-06,12.607823738354307,72.2942887225568,0.0,0.0025,0
707,0.995625,1.1042059008160703,0.10087998773668068,0.9850493987151928,2.027779806625527e-06,1.0876973586566379,1.0876973586566379,0.9850493987151928,2.027779806625527e-06,12.714954298173907,73.31082793412824,0.003125,0.0,0
708,0.9925,1.1070528967254407,0.1031492490911052,0.9846775225866407,2.384278484095979e-06,1.090090103719971,1.090090103719971,0.9846775225866407,2.384278484095979e-06,12.981131957898612,74.75612443945532,0.0,0.003125,0
709,0.990625,1.1078864353312303,0.10381793032073161,0.9697969814873183,3.4523466779435465e-05,1.0744249208149723,1.0744249208149723,0.9697969814873183,3.4523466779435465e-05,12.94515538121106,73.83066978966772,0.0,0.001875,0
710,0.994375,1.110622250157134,0.10467032304987083,0.9671043755402079,4.4483178418476087e-05,1.0740876376992756,1.0740876376992756,0.9671043755402079,4.4483178418476087e-05,12.782195677016778,73.4743680168485,0.00375,0.0,0
711,0.991875,1.111531190926276,0.10791366049530504,0.9552819820460556,0.00010527929379140003,1.0618257191740657,1.0618257191740657,0.9552819820460556,0.00010527929379140003,12.695083598978561,76.01346954488926,0.0,0.0025,0
712,0.9925,1.1114609571788414,0.1078535331104188,0.9812770152663174,6.643182416971001e-06,1.0906510906454978,1.0906510906454978,0.9812770152663174,6.643182416971001e-06,12.722230615029732,75.05402879704617,0.000625,0.0,0
713,0.990625,1.1154574132492114,0.11095980654599012,0.9702032064656348,3.495017946411715e-05,1.0822203590102477,1.0822203590102477,0.9702032064656348,3.495017946411715e-05,12.668913240491682,76.11400500032245,0.0,0.001875,0
714,0.994375,1.119421747328724,0.11773090383880731,0.9855984648628731,1.8201674550845821e-06,1.1033003557013055,1.1033003557013055,0.9855984648628731,1.8201674550845821e-06,12.7009081290983,76.04945713340335,0.00375,0.0,0
715,0.990625,1.114826498422713,0.10921235160067272,0.9662593505096623,4.952704135379932e-05,1.0772115282968917,1.0772115282968917,0.9662593505096623,4.952704135379932e-05,12.441364805149734,72.24179588777122,0.0,0.00375,0
716,0.995625,1.1180163214061518,0.11287691875432734,0.9730308176857677,2.6003433124778408e-05,1.087864335403862,1.087864335403862,0.9730308176857677,2.6003433124778408e-05,12.368409297754722,69.79552024559784,0.005,0.0,0
717,0.991875,1.1165721487082545,0.10802404063577373,0.9522402264395486,0.00012353943161891754,1.0632449157220416,1.0632449157220416,0.9522402264395486,0.00012353943161891754,12.067132559268268,70.49620237250119,0.0,0.00375,0
718,0.99,1.115530303030303,0.10723355716253442,0.9562435636667262,9.819314089752296e-05,1.06671867234792,1.06671867234792,0.9562435636667262,9.819314089752296e-05,11.964897203598829,69.16487417019549,0.0,0.001875,0
719,0.985,1.1148477157360406,0.10800289559122883,0.96569242154619,5.1343762966392606e-05,1.0765999902643755,1.0765999902643755,0.96569242154619,5.1343762966392606e-05,12.016592474315301,69.07296795490521,0.0,0.005,0
720,0.995625,1.112994350282486,0.10775958377222382,0.9814985336758986,6.287205610337959e-06,1.0924023227918194,1.0924023227918194,0.9814985336758986,6.287205610337959e-06,12.010153692338461,68.1470734505999,0.010625,0.0,0
721,0.988125,1.110056925996205,0.10426950972590789,0.9730646462825533,2.426919513191835e-05,1.0801571500479956,1.0801571500479956,0.9730646462825533,2.426919513191835e-05,12.042690927023589,67.23581314342657,0.0,0.0075,0
