grid_size,initial_density,initial_complexity,initial_energy,r_mean,r_noise,env_sigma,birth_energy_threshold,p_down,gamma,beta,p_up,r,final_alive_ratio,final_c_mean,final_pc_serial,final_pc_env,collapse_detected,max_c_mean,min_alive_ratio,pc_serial_correlation,pc_env_correlation,c_p_correlation
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.5,0.1,0.99,0.9952,1.1209807073954985,1.1022966442026967,1.0948335429865375,False,1.1321746160064672,0.57,0.1399843085478194,0.058821514081455244,-0.9999998259210283
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.5,0.1,0.995,0.996,1.0923694779116466,1.0833430750430377,1.0672611989921006,False,1.125150421179302,0.5808,0.24306486027592691,0.09905188490235725,-0.9999999621982432
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.7,0.03,0.95,0.986,1.040973630831643,0.9577629179938769,1.0125301884705182,False,1.055646481178396,0.548,-0.04374974123820379,-0.0039250476090509166,-0.9999978240089692
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.7,0.03,0.98,0.9928,1.0286059629331183,0.9955454124937433,1.0007121637828922,False,1.0489086499595797,0.5664,-0.06830765571871869,-0.007039253228934993,-0.9999997159949621
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.7,0.03,0.99,0.9952,1.0309485530546625,1.0143141797636575,1.002951035475688,False,1.0466050622740055,0.5716,0.24033520506881392,0.0570961568111415,-0.9999999573901871
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.7,0.03,0.995,0.9968,1.0240770465489566,1.0158232743786222,0.9963832477501058,False,1.042570281124498,0.5744,0.006187536965157981,0.0070507804511840445,-0.9999999867600783
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.7,0.05,0.95,0.9872,1.0603727714748785,0.975037070802592,1.031056937968474,False,1.08272800645682,0.546,-0.11783790409961283,-0.025702358062725705,-0.999997307360077
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.7,0.05,0.98,0.9952,1.04983922829582,1.0158361812458183,1.020998648760745,False,1.0689238210399032,0.56,-0.20583619211785223,-0.036359305066401296,-0.9999995598533028
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.7,0.05,0.99,0.9956,1.0534351145038168,1.0362977775292068,1.0244327104071922,False,1.0692027519222986,0.57,-0.3002587747252817,-0.06515544741940837,-0.999999915779315
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.7,0.05,0.995,0.9952,1.0462218649517685,1.0377205927065578,1.0175436422683994,False,1.0665322580645162,0.5756,-0.18233625593733302,-0.03766415681876156,-0.9999999793399631
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.7,0.08,0.95,0.9852,1.0970361347949655,1.007627687021608,1.0660373209239153,False,1.1170731707317074,0.5344,0.12547025390065142,0.04047753108067172,-0.9999943857317477
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.7,0.08,0.98,0.992,1.0826612903225807,1.0471807114455485,1.0523276655592706,False,1.1079660331581076,0.5624,-0.013162040975077458,0.0017774084096391274,-0.9999993109053266
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.7,0.08,0.99,0.9924,1.0773881499395406,1.0597084827718677,1.0472968130247955,False,1.1029766693483507,0.566,-0.32438340772195096,-0.087836740516147,-0.9999998691248279
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.7,0.08,0.995,0.9964,1.0714572460859093,1.0626703781089242,1.0416373137728392,False,1.095257234726688,0.5744,-0.08890220832019953,-0.015150428826860306,-0.9999999572617262
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.7,0.1,0.95,0.9848,1.1023558082859464,1.0123508419561633,1.0711090854922016,False,1.1436781609195403,0.538,-0.00085987689873026,0.005008400320337916,-0.999991789819152
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.7,0.1,0.98,0.994,1.110261569416499,1.073519271652927,1.0786446800755687,False,1.1388329979879275,0.5652,0.2744655397805107,0.08210525901296563,-0.9999990130983248
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.7,0.1,0.99,0.9912,1.1004842615012107,1.0822752543147218,1.069324864454312,False,1.1236863379143087,0.5668,-0.027260935771494816,-0.0012653712188288061,-0.9999997683119695
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,0.7,0.1,0.995,0.996,1.0927710843373495,1.083740039850067,1.0619703512354333,False,1.1314611314611314,0.5836,-0.06939981566324588,-0.016225545599310696,-0.9999999659839172
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,1.0,0.03,0.95,0.9864,1.0340632603406326,0.9516047901704833,0.99830109651818,False,1.0479869865799105,0.5292,-0.023762486600863924,0.0026377325026867883,-0.9999976043524321
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,1.0,0.03,0.98,0.99,1.031919191919192,0.9987122089304972,0.9962837795437429,False,1.0476966979209132,0.5628,0.3107452567317024,0.0477835431692491,-0.9999997540219352
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,1.0,0.03,0.99,0.9924,1.026199113260782,1.0096701921581626,0.9909007868021741,False,1.0407751312071054,0.5668,-0.20615974733750309,-0.017501422329681018,-0.9999999155858078
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,1.0,0.03,0.995,0.9956,1.0233025311370028,1.0150573624044366,0.9881743077352241,False,1.0361736334405145,0.5668,0.05641277797806892,0.011843940772659043,-0.9999999836222014
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,1.0,0.05,0.95,0.9832,1.049227013832384,0.9651147923934495,1.0125621708775097,False,1.0715746421267893,0.526,-0.0516783739318465,-0.0021620774953631933,-0.9999963686928992
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,1.0,0.05,0.98,0.9916,1.0391286809197258,1.0056023067823487,1.003066195104347,False,1.0678787878787879,0.5528,-0.18267984667491205,-0.022611309323409007,-0.9999995101542384
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,1.0,0.05,0.99,0.996,1.0493975903614459,1.0323510175716546,1.0127225310149481,False,1.064710610932476,0.568,0.026259371906558276,0.009564376016218304,-0.9999998925707876
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,1.0,0.05,0.995,0.9936,1.039049919484702,1.0306291239069412,1.002992112666683,False,1.0657841957480947,0.5704,0.17751363904758244,0.03112885485092641,-0.9999999676231504
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,1.0,0.08,0.95,0.9812,1.0913167549938851,1.00254983297407,1.0520890718858764,False,1.113747954173486,0.5164,-0.05727504525287744,-0.006258587450879941,-0.9999941402768036
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,1.0,0.08,0.98,0.9904,1.0807754442649435,1.0453806276668594,1.0421975269384585,False,1.1040227549776513,0.5532,0.0027641795874643322,0.005847071287891101,-0.9999993672068758
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,1.0,0.08,0.99,0.9948,1.070767993566546,1.0532388683326541,1.032802045958994,False,1.0966706778981148,0.5616,-0.13803376934432643,-0.0191900481299837,-0.999999822303994
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,1.0,0.08,0.995,0.9928,1.0741337630942789,1.065316392533041,1.035962525394118,False,1.0943708609271523,0.5696,0.07159844683201813,0.019348409160923296,-0.999999964811483
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,1.0,0.1,0.95,0.9832,1.1078112286411717,1.0171917286433245,1.0675562252050497,False,1.1411092985318108,0.5268,0.03605801556076661,0.013766802613666316,-0.9999920859503273
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,1.0,0.1,0.98,0.9904,1.0941033925686592,1.058101926636534,1.0547030583014396,False,1.1285887585928023,0.5484,-0.03541490762141127,-0.0013418926935256864,-0.99999915144277
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,1.0,0.1,0.99,0.9916,1.0847115772488907,1.0668647688728383,1.0458916550180197,False,1.116410670978173,0.568,0.0746775592980816,0.020471642183947817,-0.999999777228469
50,0.3,1,5.0,1.0,0.2,0.05,3.0,0.03,2.0,1.0,0.1,0.995,0.9952,1.0884244372990353,1.0794434165944204,1.0493755624519647,False,1.1136731391585761,0.5636,0.10769010271637279,0.02828976387030007,-0.9999999600038232
