step,alive_ratio,c_mean,p_mean_serial,p_mean_env,pc_serial,pc_env
255,0.9855555555555555,1.0665163472378805,0.9674167460844483,0.9652058075877401,1.0317657742907418,1.0294077722412651
256,0.9866666666666667,1.0585585585585586,0.967509733555857,0.939674485764759,1.024165708944263,0.9947004691653981
257,0.9966666666666667,1.0624303232998886,0.967464565382775,0.9800480028514547,1.0278636909808079,1.041232716518881
258,0.9933333333333333,1.0604026845637584,0.9674882192912789,0.9655307303237216,1.0259271050202823,1.0238513784640806
259,0.9944444444444445,1.0558659217877095,0.9675409842502273,0.9660861764982532,1.021593553202754,1.020057471274692
260,0.9944444444444445,1.0625698324022346,0.9674627816415886,0.9822831087360443,1.0279967657443025,1.0437443982212045
261,0.9888888888888889,1.0629213483146067,0.9674586820125033,0.9572670447463066,1.0283324867234023,1.0174995778988831
262,0.9955555555555555,1.0669642857142858,0.9674115191908701,0.9696653993745689,1.032193540565259,1.0345983502255445
263,0.9844444444444445,1.0711060948081264,0.9673632058368689,0.9660038369894907,1.0361486256649983,1.0346925974074792
264,0.9866666666666667,1.072072072072072,0.967351937139919,0.9452518724050045,1.0370709956725257,1.013378133479239
265,0.9966666666666667,1.0746934225195095,0.9673213569157766,0.9889707919345936,1.039573899740032,1.062840405156018
266,0.9944444444444445,1.071508379888268,0.9673585114967371,0.9720777668372635,1.0365327514249953,1.041589473069202
267,0.9911111111111112,1.0706278026905829,0.9673687841537877,0.9837226036947453,1.0356919157700304,1.0532007696507641
268,0.9933333333333333,1.0693512304250559,0.9673836753007511,0.9740327375247615,1.0344729234759709,1.0415831063463892
269,0.9911111111111112,1.0650224215246638,0.9674341721720346,0.9698244434793781,1.0303390847123688,1.0328847772482166
270,0.9844444444444445,1.0665914221218962,0.9674158704980664,0.9567818216556978,1.031837469097825,1.020495283820129
271,0.9922222222222222,1.059350503919373,0.9675003361762037,0.9713492445672911,1.024921968670424,1.0289993117140621
272,0.9888888888888889,1.057303370786517,0.967524216970117,0.970876027764592,1.02296661592009,1.0265104967713272
273,0.9933333333333333,1.0615212527964206,0.9674750137316087,0.9581615328971984,1.0269952886256115,1.0171088307823728
274,0.9944444444444445,1.0581005586592178,0.9675147596772661,0.9824969403785514,1.023727907725554,1.0395805614955174
275,0.9911111111111112,1.061659192825112,0.967473247418084,0.9862107040229913,1.027126866933773,1.0470196599885344
276,0.9933333333333333,1.0604026845637584,0.9674879048664696,0.9815100139822932,1.0259267716033704,1.0407958537530357
277,0.9844444444444445,1.0609480812641083,0.9674815426926338,0.9359107036073194,1.0264476863781893,0.9929526652267271
278,0.9855555555555555,1.059751972942503,0.9674954955622859,0.9609615529408477,1.025305260235117,1.0183809016509549
279,0.9922222222222222,1.0615901455767078,0.9674740528695965,0.9858413716243835,1.0270609206275225,1.0465594852182705
280,0.9844444444444445,1.064334085778781,0.9674420441967355,0.9543240420949297,1.0296815436540876,1.015719606879818
281,0.9911111111111112,1.0650224215246638,0.9674340146071359,0.9735614462790204,1.0303389169022188,1.0368647690191362
282,0.9888888888888889,1.0707865168539326,0.9673667751528665,0.9684767611415737,1.0358432996861593,1.0370318577167636
283,0.9955555555555555,1.0669642857142858,0.9674113623293861,0.9788265167264275,1.0321933731996575,1.044372935257215
284,0.9933333333333333,1.0727069351230425,0.9673443730465502,0.9824915784424467,1.037677017619286,1.0539255298951973
285,0.9944444444444445,1.0726256983240223,0.9673453206918824,0.9720754274699762,1.0375994501276056,1.0426730842136058
286,0.9855555555555555,1.064261555806088,0.9674430487280904,0.9395383470181209,1.0296124441931425,0.9999145429369855
287,0.9955555555555555,1.0602678571428572,0.9674896345198116,0.976766181991957,1.0257981616002467,1.0356337867102223
288,0.9866666666666667,1.0484234234234233,0.9676276456125215,0.9508767621627163,1.0144834888122267,0.9969214702404153
289,0.9922222222222222,1.051511758118701,0.9675916195012847,0.9769966039514217,1.017433964962717,1.0273234166969598
290,0.9922222222222222,1.0503919372900337,0.9676046824603612,0.9876298019497463,1.0163641569404467,1.0373983809953662
291,0.9911111111111112,1.0504484304932735,0.967604023454578,0.9503782662349093,1.016418127776838,0.998323358141379
292,0.9911111111111112,1.0515695067264574,0.9675909458509286,0.9702659881538925,1.0174891336414473,1.0203021265564476
293,0.9922222222222222,1.0503919372900337,0.967604682460361,0.9690695518583904,1.0163641569404465,1.0179028439453195
294,0.9911111111111112,1.0504484304932735,0.967604023454578,0.9579405829333195,1.016418127776838,1.006267181848117
295,0.9955555555555555,1.0546875,0.9675547306272628,0.9860996014594848,1.0204678799584412,1.0400269234143005
296,0.9922222222222222,1.0559910414333706,0.9675395250534331,0.9773102294858402,1.0217130706891235,1.0320308470382389
297,0.99,1.0572390572390573,0.9675249670247172,0.978102469661325,1.022905183992462,1.0340881329079328
298,0.9966666666666667,1.0568561872909699,0.967529588919315,0.9875575915020329,1.0225396324364666,1.0437063508850917
299,0.9877777777777778,1.0596175478065242,0.9674973798546285,0.9682835143115949,1.0251772011507987,1.0260102030163356
300,0.9822222222222222,1.0565610859728507,0.9675328769594419,0.8949624120825491,1.0222575871947044,0.94558245801482
301,0.9877777777777778,1.062992125984252,0.9674578565528785,0.9776186684386446,1.028400083737312,1.0392009467654886
302,0.9933333333333333,1.0615212527964206,0.9674750137316088,0.9625298420489455,1.0269952886256117,1.0217458837857376
303,0.99,1.063973063973064,0.9674464133381497,0.9766984032858006,1.0293369246291426,1.0391807927215926
304,0.9911111111111112,1.0683856502242153,0.9673955677222683,0.9750013700254313,1.0335515426449795,1.0416774726841211
305,0.9922222222222222,1.0694288913773795,0.9673829269329702,0.9699048874832462,1.0345472510873308,1.03724430856271
306,0.9922222222222222,1.0694288913773795,0.9673830843214247,0.98274727371209,1.0345474194030913,1.0509783274300626
307,0.9833333333333333,1.0700564971751412,0.967375767428341,0.9560889692134498,1.0351467251464845,1.0230692133843355
308,0.9933333333333333,1.070469798657718,0.9673710985906996,0.9838169825184518,1.0355415451356818,1.053146367192571
309,0.9888888888888889,1.0685393258426967,0.9673934628928439,0.983289638064677,1.0336979586641513,1.0506836469657392
310,0.9933333333333333,1.0659955257270695,0.9674228203425472,0.9791263959191442,1.031268397971418,1.043744357171079
311,0.9911111111111112,1.0683856502242153,0.9673949393610864,0.9892099300855035,1.0335508713129096,1.056857694362651
312,0.9955555555555555,1.0736607142857142,0.9673334038619286,0.9821823594163179,1.0385878733428295,1.0545306135697519
313,0.9944444444444445,1.0737430167597766,0.967332286923776,0.9822204295696241,1.038666287970669,1.054652327169172
314,0.9855555555555555,1.0732807215332583,0.9673376797004333,0.9553157321820464,1.038224882835189,1.0253219583284197
315,0.9933333333333333,1.0760626398210291,0.967305228004754,0.9692584874073171,1.040881017159478,1.0429828466284554
316,0.9955555555555555,1.0814732142857142,0.9672422693114969,0.9817034615278585,1.046046605985313,1.061685998013945
317,0.9888888888888889,1.0820224719101124,0.9672358631566161,0.9724613111252041,1.0465709395728329,1.052224991700642
318,0.9922222222222222,1.083986562150056,0.967212951076522,0.9724681130848566,1.0484458417044493,1.0541423667034056
319,0.9944444444444445,1.0837988826815643,0.9672152970843145,0.9564183933280843,1.0482668582924974,1.0365651860650746
320,0.9866666666666667,1.0855855855855856,0.9671944572732823,0.9566274231407119,1.049972361274149,1.0385009413374395
321,0.9955555555555555,1.0848214285714286,0.9672033685085102,0.9881307412495087,1.0492429399445,1.0719454023376367
322,0.99,1.0864197530864197,0.9671847254579976,0.9749180926486349,1.0507685906210344,1.0591702734948132
323,0.9822222222222222,1.088235294117647,0.9671633902753384,0.9551901556909873,1.0525013364761033,1.0394716400166626
324,0.9844444444444445,1.0936794582392777,0.9670998825308809,0.9676284911174061,1.057697275589643,1.0582754039421745
325,0.9955555555555555,1.0970982142857142,0.9670601570721172,0.9865869071386515,1.060959971430682,1.0823827340594803
326,0.99,1.0976430976430978,0.9670538026470517,0.9839229070347124,1.0614799315250467,1.0799961875195834
327,0.9944444444444445,1.100558659217877,0.9670199475994662,0.9860845022502679,1.0642621769670102,1.0852438376720825
328,0.9944444444444445,1.0927374301675978,0.9671110269394629,0.9847726173756617,1.056798418264575,1.0760978992104997
329,0.9911111111111112,1.0964125560538116,0.9670681568347501,0.9801405550251694,1.0603056697134368,1.0746384112271476
330,0.9911111111111112,1.0997757847533631,0.9670290815887007,0.9404035073118704,1.0635151670835374,1.0342330052387274
331,0.9933333333333333,1.1051454138702461,0.9669665998254722,0.9888811890666648,1.0686387031628262,1.0928575109595804
332,0.9944444444444445,1.1016759776536313,0.9670072279048565,0.977595288698979,1.0653286332002108,1.0769932454270317
333,0.9944444444444445,1.1094972067039106,0.9669159915281114,0.9738213131521334,1.0727905917177816,1.0804520267710263
334,0.9877777777777778,1.1169853768278966,0.9668291199470015,0.94988800704581,1.079933988872185,1.0610110134943638
335,0.9888888888888889,1.1213483146067416,0.9667782238861596,0.9845812171827415,1.0840951319532441,1.1040584884813214
336,0.9911111111111112,1.1266816143497758,0.966716164490508,0.9686307873916788,1.089181328826189,1.0913384992473512
337,0.9866666666666667,1.1204954954954955,0.966788333330844,0.9762755838020483,1.0832819725948084,1.0939123940124302
338,0.9911111111111112,1.1221973094170403,0.9667684749051055,0.9840778672937208,1.084904981367725,1.1043295349338729
339,0.9911111111111112,1.1289237668161436,0.9666901668481079,0.9670566587316293,1.0913195045022923,1.0917332458999447
340,0.9911111111111112,1.1266816143497758,0.9667166371852044,0.9548470837894345,1.0891818614026125,1.0758086538210556
341,0.9911111111111112,1.1244394618834082,0.9667431056238875,0.9658341034783282,1.0870440974672189,1.0860219795838153
342,0.9944444444444445,1.1162011173184359,0.9668385722111643,0.9883586393517495,1.0791862945686628,1.1032070175557518
343,0.9955555555555555,1.1183035714285714,0.9668140448657369,0.9853021435770454,1.0811915992806567,1.101866906098437
344,0.9911111111111112,1.116591928251121,0.9668340185898381,0.973586529645861,1.0795590611160075,1.087098860456589
345,0.9922222222222222,1.1175811870100785,0.9668223195155758,0.9859809766600262,1.0805024354720547,1.1019137902650684
346,0.9933333333333333,1.1129753914988814,0.9668755758194236,0.9704523757983935,1.0761087225283295,1.0800896128852366
347,0.9866666666666667,1.1137387387387387,0.966866677577536,0.9591396952929394,1.0768368740137197,1.0682310345098165
348,0.9855555555555555,1.1138669673055241,0.9668651828334083,0.9115019477185924,1.0769591889959496,1.0152919101983868
349,0.9877777777777778,1.1124859392575928,0.9668814487905688,0.9661877675296625,1.0756420167085181,1.0748703060594333
350,0.9877777777777778,1.1203599550056242,0.9667895966452518,0.9797158078257194,1.0831523489973798,1.0976343583739219
351,0.9966666666666667,1.124860646599777,0.9667370852065809,0.9896062693780904,1.0874445027574582,1.1131691480518318
352,0.9911111111111112,1.1210762331838564,0.9667809222491598,0.9732270819721854,1.0838351146291028,1.091061751089894
353,0.9966666666666667,1.120401337792642,0.9667887906625915,0.9778859815369483,1.0831914544212982,1.0956247619226678
354,0.9933333333333333,1.121923937360179,0.9667710318288957,0.9834930732501372,1.0846435625552375,1.103404421107257
355,0.9944444444444445,1.1173184357541899,0.9668247551513661,0.9467652898233774,1.080251123074152,1.0578383126518183
356,0.9844444444444445,1.108352144469526,0.9669291982777777,0.9229233052736188,1.0716980504613742,1.0229240245809184
357,0.9933333333333333,1.1051454138702461,0.9669664426130676,0.969550712232514,1.0686385294202583,1.0714945231383937
358,0.9933333333333333,1.1085011185682327,0.9669272975712714,0.9899648448232219,1.0718399909319127,1.0973771378297683
359,0.9877777777777778,1.1136107986501687,0.9668676946690681,0.9722164236067918,1.0767143056494684,1.0826707079535702
360,0.9944444444444445,1.1162011173184359,0.9668374748459759,0.9860880266545774,1.0791850696884135,1.1006725571261708
361,0.9888888888888889,1.1089887640449438,0.9669214532790469,0.9585091592386533,1.072305027400471,1.0629758878298323
362,0.9922222222222222,1.1063829787234043,0.9669518492834475,0.9890476833196699,1.069819067292325,1.0942655219706987
363,0.99,1.10662177328844,0.9669490643982951,0.9630690658722794,1.0700468883240393,1.0657531974748233
364,0.9955555555555555,1.1049107142857142,0.9669688656602015,0.9881740741391404,1.06841426004866,1.0918441220957018
365,0.9988888888888889,1.1056729699666297,0.9669599732546624,0.9876638502084096,1.0691415054673354,1.0920332225886087
366,0.9966666666666667,1.1070234113712374,0.9669442204038448,0.9856308493595017,1.0704298894771658,1.0911164252106857
367,0.9922222222222222,1.0963045912653975,0.9670691011382266,0.9378867968321635,1.060202295648739,1.0282096014542979
368,0.9955555555555555,1.0993303571428572,0.9670339617676528,0.9796825086121801,1.0630897905593057,1.0769947220792382
369,0.9933333333333333,1.0950782997762865,0.9670835633136468,0.9497121047447972,1.059032224255101,1.040009116940891
370,0.9911111111111112,1.0964125560538116,0.9670679992698513,0.949715611743936,1.0603054969573034,1.0412801213963783
371,0.9922222222222222,1.0963045912653975,0.9670692585266811,0.9809532375880381,1.0602024681944242,1.0754235381844224
372,0.9866666666666667,1.0934684684684686,0.9671021851415634,0.9358988059475625,1.0574957452392546,1.0233758339809496
373,0.9911111111111112,1.095291479820628,0.9670809193086017,0.9583590461837954,1.0592354912158117,1.0496824978941348
374,0.9877777777777778,1.0933633295838021,0.9671035697066556,0.9707501273844167,1.0573955790268497,1.0613825914709258
375,0.9933333333333333,1.0950782997762865,0.9670837205260514,0.9728957205640106,1.0590323964149937,1.0653969915348618
376,0.99,1.101010101010101,0.967014525803768,0.9690554224978145,1.0646927607334415,1.0669398086087047
377,0.9922222222222222,1.0918253079507279,0.9671213529745326,0.9445886103747472,1.0559275690371437,1.0313257504091584
378,0.9844444444444445,1.0846501128668171,0.9672050532213463,0.9470719291312547,1.049079070141889,1.0272416748252096
379,0.9911111111111112,1.0885650224215246,0.9671593849304985,0.9754524617227802,1.052815877542056,1.0618434308663895
380,0.9866666666666667,1.0889639639639639,0.9671547311886592,0.9478313153913481,1.0531966498417042,1.0321541463777406
381,0.9855555555555555,1.0879368658399098,0.9671667125167597,0.937348283199353,1.0522163219601726,1.0197757534243244
382,1.0,1.0955555555555556,0.9670779949707309,0.9722492715604211,1.0594876700457119,1.0651530908428615
383,0.9911111111111112,1.0975336322869955,0.9670549216662021,0.9789130088404999,1.0613753007973228,1.0743899502857057
384,0.9866666666666667,1.0912162162162162,0.9671286164397618,0.9468557957856478,1.0553464294258212,1.033224398779609
385,0.99,1.101010101010101,0.9670143680620286,0.9753242779145102,1.0646925870581931,1.0738418817442585
386,0.9944444444444445,1.1016759776536313,0.9670064427211148,0.9782955872053818,1.0653277681821445,1.0777647474687224
387,0.9944444444444445,1.100558659217877,0.9670194764892212,0.9735043057051551,1.0642616584825506,1.071398593429696
388,0.9977777777777778,1.1102449888641426,0.9669066398112491,0.955765189060148,1.073503251549906,1.061133511684819
389,0.9855555555555555,1.1037204058624577,0.9669827524643538,0.9272757857101073,1.067278596011953,1.023453206550389
390,0.9933333333333333,1.109619686800895,0.9669144045422443,0.9797803870544755,1.072907258731439,1.0871836062170468
391,0.9922222222222222,1.108622620380739,0.9669258788574613,0.9785431168497447,1.0719559015329077,1.0848350343574997
392,0.9955555555555555,1.1116071428571428,0.9668915308588036,0.9890675881964229,1.0748035320707237,1.0994545958076307
393,0.9911111111111112,1.100896860986547,0.967016002086638,0.9777500335129174,1.06458488122094,1.076401942723862
394,0.9955555555555555,1.1116071428571428,0.9668912190257739,0.9817055503771276,1.0748031854349005,1.0912709019817177
395,0.9877777777777778,1.1124859392575928,0.9668809725959076,0.9771185905262249,1.075641486948653,1.0870306929476223
396,0.9988888888888889,1.110122358175751,0.9669085372818744,0.9852786150800819,1.0733867855476205,1.0937798196328383
397,0.9955555555555555,1.1160714285714286,0.9668392990012968,0.9829168895869894,1.079061717635376,1.0970054571283365
398,0.99,1.10662177328844,0.9669489066565558,0.9830553262549007,1.070046713763596,1.087870428380844
399,0.9944444444444445,1.1039106145251396,0.9669806892583985,0.9716307426844041,1.0674602469131818,1.0725934902482583
400,0.9922222222222222,1.103023516237402,0.9669910381606769,0.9859461862453544,1.0666138550820456,1.0875218291732072
401,0.99,1.1043771043771045,0.9669752489604843,0.9881509894580103,1.0679053254513093,1.091291328425008
402,0.9866666666666667,1.1013513513513513,0.9670105461084469,0.9744023743209705,1.0650183717275463,1.073159371718366
403,0.9977777777777778,1.101336302895323,0.9670107181269864,0.989261572350136,1.0650040091621265,1.089509682688513
404,0.99,1.095398428731762,0.9670798294675016,0.9850496346663485,1.0593377256568817,1.0790218220363144
405,0.9822222222222222,1.1006787330316743,0.9670183937831233,0.9302946095570517,1.064376580487533,1.0239554921934517
406,0.9933333333333333,1.1006711409395973,0.9670184787897245,0.9749502222548563,1.0643693323591599,1.0730995734885667
407,0.9944444444444445,1.0960893854748603,0.9670719256351437,0.985159876201292,1.0599972726794145,1.0798232832999637
408,0.9966666666666667,1.0992196209587515,0.9670354100416113,0.9691199304065805,1.0629842968796308,1.065275642565093
409,0.9866666666666667,1.1047297297297298,0.9669711365731252,0.9445105402776811,1.0682417623628782,1.0434288738878437
410,0.9933333333333333,1.1062639821029083,0.9669532370533975,0.9869790382364255,1.069705538529989,1.0918593610915268
411,0.9922222222222222,1.1041433370660694,0.9669781325900546,0.9863198780633966,1.067682462187899,1.0890385215795173
412,0.9922222222222222,1.1063829787234043,0.9669520066719018,0.9849023663607323,1.0698192414242318,1.0896792138459166
413,0.9911111111111112,1.108744394618834,0.9669244607595056,0.9818144346164475,1.0720720758869404,1.0885812509368458
414,0.9944444444444445,1.1173184357541899,0.9668244410778696,0.9719550828536788,1.0802507721540442,1.0859833327974064
415,0.9966666666666667,1.1192865105908585,0.966801481996678,0.984699043159604,1.0821278572181325,1.1021603560002704
416,0.9944444444444445,1.1128491620111731,0.9668767331870437,0.9673745026778751,1.0759879622953021,1.0765419046560487
417,0.99,1.1122334455667788,0.9668837607345615,0.9667064501009321,1.0754004566643662,1.075203245847389
418,0.9922222222222222,1.1075027995520716,0.9669389437128253,0.9724078439512797,1.0708875871578771,1.0769444094824363
419,0.9933333333333333,1.109619686800895,0.9669142492240058,0.9882833725643128,1.0729070863872638,1.0966186863353449
420,0.9922222222222222,1.110862262038074,0.9668997548355961,0.9811631224213672,1.0740924488207293,1.0899370856013395
421,0.9966666666666667,1.1148272017837235,0.9668535008259102,0.9872908356294858,1.0778745828605465,1.1006586796315339
422,0.9955555555555555,1.1149553571428572,0.9668520063897574,0.9765109884262401,1.07799682408858,1.088766157854703
423,0.9933333333333333,1.116331096196868,0.9668359591404134,0.9723133752070515,1.079309046109768,1.0854236559917645
424,0.9833333333333333,1.1107344632768361,0.9669012499047369,0.9549286236679889,1.07397054085464,1.0606721322775514
425,0.9933333333333333,1.1152125279642058,0.9668490074876789,0.9799890406580779,1.0782421258000177,1.092896055409512
426,0.9911111111111112,1.1210762331838564,0.9667804495544633,0.9866440295654375,1.083834584702313,1.1061031721585621
427,0.9855555555555555,1.120631341600902,0.9667857995432156,0.9485998639185677,1.0834104675828145,1.0630307381454975
428,0.9933333333333333,1.1230425055928412,0.9667578262692257,0.9569267798417801,1.0857101315148798,1.074669448502402
429,0.9888888888888889,1.1292134831460674,0.9666860011885686,0.9685352757792933,1.091594866510687,1.0936830923125729
430,0.9844444444444445,1.1331828442437923,0.9666393840092613,0.9719836986354209,1.0953791665296821,1.1014352521782873
431,0.9933333333333333,1.1375838926174497,0.9665880405423709,0.9677971678432772,1.0995749857176635,1.1009504694592986
432,0.9966666666666667,1.1393534002229655,0.966567553951745,0.9825727844435022,1.1012620291401154,1.1194976429222512
433,0.9944444444444445,1.1318435754189944,0.9666551591292342,0.983519512163213,1.0941024315060495,1.113190241141156
434,0.9877777777777778,1.1271091113610798,0.9667103919451383,0.947429106330701,1.089588090808806,1.0678559781140184
435,0.9888888888888889,1.1337078651685393,0.9666335732224773,0.9864418520992405,1.0958800846982917,1.1183368862563299
436,0.99,1.1313131313131313,0.9666615074394324,0.9784510422971439,1.093596856901176,1.106934512497779
437,0.9944444444444445,1.1418994413407821,0.9665381692897727,0.9694039282573466,1.1036893955465337,1.1069618041106237
438,0.9877777777777778,1.141732283464567,0.9665402836793913,0.944091582750727,1.1035302451457616,1.0778998385736647
439,0.9833333333333333,1.1355932203389831,0.9666117434071699,0.9554026714906477,1.097677742513227,1.0849487964385323
440,0.9922222222222222,1.137737961926092,0.9665867159831243,0.9734378059044757,1.0997224002674741,1.1075171453515649
441,0.9955555555555555,1.140625,0.9665530348799338,0.9881100815466946,1.1024745554099245,1.1270630617641986
442,0.9866666666666667,1.1486486486486487,0.9664594457125435,0.9654231563377846,1.1101223362914352,1.1089320039015094
443,0.9922222222222222,1.1466965285554311,0.9664822123105127,0.9556706953972575,1.1082617977670381,1.09586426885419
444,0.9988888888888889,1.1434927697441601,0.9665195785671983,0.989073095464674,1.105208149907764,1.1309979334123301
445,0.98,1.1394557823129252,0.9665665296521921,0.9336531839405854,1.101359821202328,1.0638565191159732
446,0.9922222222222222,1.1422172452407615,0.966534306758364,0.9715900992454444,1.1039921532962278,1.1097669666633296
447,0.9922222222222222,1.1422172452407615,0.966534306758364,0.9686072741945108,1.1039921532962278,1.106359932450617
448,0.9966666666666667,1.144927536231884,0.966502530415205,0.981837895257641,1.106575360910162,1.1241332423964294
449,0.9877777777777778,1.140607424071991,0.9665529311245948,0.9621355983914254,1.1024574489992567,1.0974190064892073
450,0.9911111111111112,1.1513452914798206,0.9664278269506258,0.9728187161532954,1.1126921281146778,1.1200502483065407
451,0.9933333333333333,1.1599552572706935,0.9663275452342769,0.9653867506949823,1.1208967163399834,1.119805436768117
452,0.9833333333333333,1.151412429378531,0.9664270500034824,0.9701110537309422,1.1127561174616367,1.1169979251433109
453,0.9944444444444445,1.1508379888268156,0.9664337421081728,0.9864147605957367,1.112208664102143,1.1352035792330826
454,0.9822222222222222,1.1402714932126696,0.9665568534096449,0.9360872998806086,1.1021372265123552,1.0673936632122776
455,0.9955555555555555,1.1417410714285714,0.9665395450739913,0.9894099560342244,1.1035378957708628,1.1296499832846112
456,0.9866666666666667,1.1418918918918919,0.9665377899592354,0.9644477651230241,1.1036816655615593,1.101295083147237
457,0.9844444444444445,1.136568848758465,0.9665998855133631,0.9531251602546489,1.0986073190879873,1.0832923661133538
458,0.9855555555555555,1.133032694475761,0.9666412934562729,0.9257243465562639,1.0952361893162956,1.0488759507204568
459,0.9933333333333333,1.1353467561521253,0.9666142944493064,0.9872140432440188,1.0974424036532953,1.1208302616249208
460,0.9844444444444445,1.1331828442437923,0.966639542641191,0.9677301811284001,1.0953793462886634,1.0966152391116408
461,0.99,1.1358024691358024,0.9666091383150541,0.9762844785892051,1.097877045987469,1.1088663213605785
462,1.0,1.1388888888888888,0.966573282819279,0.9765694474438971,1.1008195720997345,1.1122040929222161
463,0.9955555555555555,1.1395089285714286,0.9665663678243922,0.9717705283166581,1.1014110061927505,1.1073411935394062
464,0.9855555555555555,1.1499436302142052,0.9664446574413122,0.9195044296722009,1.1113568777791867,1.0573782618552932
465,0.9944444444444445,1.15195530726257,0.9664211794503113,0.9750568147309583,1.1132740067187386,1.1232218726118637
466,0.9955555555555555,1.1573660714285714,0.966358060280548,0.9765113797921028,1.1184300318202325,1.1301811393352796
467,0.9888888888888889,1.1471910112359551,0.9664766051621586,0.9555134598345617,1.1087332740118696,1.096156452237177
468,0.9855555555555555,1.1375422773393462,0.966589163528255,0.9455697419709801,1.099536038331465,1.0756255576648466
469,0.9822222222222222,1.1300904977375565,0.9666760939591547,0.9659635287537112,1.092431468173298,1.091626205005608
470,0.9933333333333333,1.1297539149888143,0.9666800078228472,0.9725887946891327,1.0921105233792794,1.0987859984742998
471,0.9977777777777778,1.1291759465478841,0.966686745051337,0.9834721264995318,1.0915594203586365,1.1105130693435692
472,0.9922222222222222,1.127659574468085,0.9667041252263581,0.9410412258487788,1.0901131624892975,1.061174148297559
473,0.9944444444444445,1.1284916201117319,0.9666944174703016,0.9659880313163777,1.0909065493240275,1.0901093984687613
474,0.9911111111111112,1.1278026905829597,0.9667022990623646,0.9774209398547106,1.0902494538752678,1.1023379658002679
475,0.9922222222222222,1.1254199328107504,0.9667299363676022,0.9896733156404401,1.0879771400329679,1.1137980763926567
476,0.9911111111111112,1.1210762331838564,0.9667804495544633,0.9400883842482093,1.083834584702313,1.0539107446728804
477,0.9888888888888889,1.1191011235955055,0.9668033324363646,0.9452875412466415,1.0819506956254148,1.0578723495299494
478,0.9955555555555555,1.1205357142857142,0.9667865965593379,0.9842901676093087,1.0833189095374722,1.102932286026502
479,0.9888888888888889,1.1303370786516853,0.9666724204401141,0.9478245912853632,1.0926656797334322,1.0713612795877252
480,0.9777777777777777,1.125,0.9667345225254038,0.9152545085255496,1.0875763378410792,1.0296613220912432
481,0.9922222222222222,1.1243001119820828,0.9667426845497699,0.9804013192632518,1.0869089084971657,1.1022653130350557
482,0.9877777777777778,1.1226096737907763,0.966762404595478,0.9836084563847253,1.0852968276561161,1.1042083683599053
483,0.9944444444444445,1.1229050279329609,0.9667589581638406,0.9881705371039415,1.0855784949214076,1.1096216645692305
484,0.99,1.1200897867564534,0.9667917992834207,0.9684737078321938,1.0828936202972546,1.0847775088849938
485,0.9988888888888889,1.1156840934371524,0.9668431912723517,0.9859477561171252,1.078691569350577,1.1000062284599295
486,0.9944444444444445,1.1173184357541899,0.9668241270043728,0.9727935233229356,1.080250421233936,1.0869201377909894
487,0.9944444444444445,1.1173184357541899,0.9668241270043729,0.985755809978913,1.080250421233936,1.1014031396412436
488,0.9866666666666667,1.1193693693693694,0.9668002036454132,0.9599936392846163,1.082206534260744,1.074587474604627
489,0.9966666666666667,1.129319955406912,0.966684126257685,0.9876820562784804,1.0916956743578985,1.1154090557526206
490,0.9888888888888889,1.1269662921348316,0.9667117414146824,0.9546833213468732,1.0894515467853108,1.0758959228212515
491,0.9888888888888889,1.1280898876404495,0.9666987923421368,0.9467951060846391,1.0905231320353994,1.068069984841548
492,0.9944444444444445,1.1340782122905029,0.9666289345562727,0.9863493525398696,1.0962328140498514,1.1185973104223101
493,0.9933333333333333,1.1342281879194631,0.966627185584167,0.9896910938345761,1.0963758010988203,1.1225355359600226
494,0.9977777777777778,1.1325167037861916,0.9666469918143499,0.9866470872865327,1.0947438648944252,1.117394307093991
495,0.9911111111111112,1.133408071748879,0.9666365959143198,0.9852588240962823,1.0955937202571495,1.1167003039925354
496,0.9911111111111112,1.1423766816143497,0.9665321326500235,0.9776175280030083,1.1041437703703743,1.1168074675281001
497,0.9877777777777778,1.1439820022497187,0.9665134078228451,0.9707737489779651,1.1056739434823772,1.1105476970872783
498,0.9855555555555555,1.1364148816234498,0.9666015225846323,0.9655428828533283,1.0984603548650613,1.0972573009201296
499,0.99,1.138047138047138,0.966582480527647,0.9499417782139551,1.1000164256509921,1.0810785220078007
500,0.9944444444444445,1.140782122905028,0.9665505749108859,0.9890165019902727,1.1026236167419157,1.128252344728568
